date,time,char_count,is_RT,time_sin,time_cos,day_tweet_count,day_tweet_index,retweets_total,tweet_ratio,avg_tweets_per_hour,active_hours_count,mean_intertweet_gap,std_intertweet_gap,min_gap,max_gap,burst_count,max_burst_length,burstiness,avg_tweet_length,tweet_entropy,7d_avg_tweets,7d_var_tweets
2025-06-17,1:38:17 AM EDT,27,0,0.41581788773337464,0.9094479007842916,26,6,5,0.8333333333333334,3.662879430218755,1,3.05,1.595549365509503,0.8,5.3,1,6,-0.3130847441400463,106.0,0.0,27.355487443185826,94.33419915403151
2025-06-17,1:41:19 AM EDT,113,1,0.4278180351637132,0.9038648841440073,26,7,6,0.8571428571428571,4.145418654383945,1,3.0472222222222225,1.456543875661971,0.8,5.3,1,7,-0.3531884898080142,107.0,0.0,27.510729695564553,113.3604285791272
2025-06-17,1:42:03 AM EDT,43,1,0.43070800012372784,0.9024913399193473,26,8,7,0.875,4.703576678098971,1,2.716666666666667,1.5729105565948813,0.7333333333333333,5.3,1,8,-0.2666360926828446,99.0,0.0,27.673143027093186,138.36549995097482
2025-06-17,3:32:49 AM EDT,139,1,0.8007749310567426,0.5989653661031406,26,9,8,0.8888888888888888,2.537395254131099,2,16.222916666666666,35.76445602975343,0.7333333333333333,110.76666666666667,2,8,0.37589011233938385,103.44444444444444,0.34883209584303193,27.489556054664334,79.43382144460513
2025-06-17,3:44:55 AM EDT,27,0,0.8312675463043528,0.5558725271689011,26,10,8,0.8,2.667654686921082,2,15.764814814814816,33.743938133658546,0.7333333333333333,110.76666666666667,3,8,0.3631503976186928,95.8,0.5004024235381879,27.61447278128202,86.38079202948937
2025-06-17,3:45:12 AM EDT,140,1,0.8319541221304825,0.5548444274479993,26,11,9,0.8181818181818182,2.930728241563055,2,14.216666666666667,32.34747113591554,0.2833333333333333,110.76666666666667,3,8,0.38937270880259767,99.81818181818181,0.5859526183035508,27.77602310156567,99.08605781968598
2025-06-17,3:45:27 AM EDT,140,1,0.832558868415446,0.5539365763540011,26,12,10,0.8333333333333334,3.193612774451098,2,12.946969696969697,31.102357747989625,0.25,110.76666666666667,3,8,0.4121603916360701,103.16666666666667,0.6365141682948128,27.937668138673164,113.7780310343852
2025-06-17,3:53:03 AM EDT,139,1,0.850467006826989,0.5260283930537802,26,13,11,0.8461538461538461,3.34692126153186,2,12.50138888888889,29.81488835322769,0.25,110.76666666666667,3,8,0.4091451468019735,105.92307692307692,0.666278442414676,28.07602797234322,125.46358872212953
2025-06-17,3:58:55 AM EDT,94,1,0.8636522707163466,0.5040880431893802,26,14,12,0.8571428571428571,3.5158702476456227,2,11.99102564102564,28.69972424253643,0.25,110.76666666666667,3,8,0.41062646054258733,105.07142857142857,0.6829081047004717,28.21965892986194,139.00805306442987
2025-06-17,3:59:01 AM EDT,104,1,0.8638721383976066,0.5037111558228053,26,15,13,0.8666666666666667,3.7654277944355345,2,11.141666666666667,27.82478465097288,0.1,110.76666666666667,3,8,0.4281405521973721,105.0,0.6909233093138181,28.38152122701275,158.0912022271424
2025-06-17,4:21:10 AM EDT,100,1,0.9084473916153716,0.41799920653899286,26,16,14,0.875,3.675813656668794,3,11.875555555555556,27.021183642322164,0.1,110.76666666666667,4,8,0.38938040563546733,104.6875,0.8815322611881637,28.472672121631994,159.56379093585068
2025-06-17,10:14:02 AM EDT,140,1,0.44606764546417665,-0.894999248977364,26,17,15,0.8823529411764706,1.6611476032788666,4,33.1875,86.58807644611866,0.1,352.8666666666667,5,8,0.4458386094275325,106.76470588235294,1.053395498360576,27.54258503499375,60.48642208181576
2025-06-17,10:14:50 AM EDT,139,1,0.44294079747236464,-0.896550862993587,26,18,16,0.8888888888888888,1.7565735971808079,4,31.282352941176473,84.3477280729302,0.1,352.8666666666667,5,8,0.4589236180270413,108.55555555555556,1.1324163280102886,27.69579859172684,64.56974283377824
2025-06-17,10:34:01 AM EDT,140,1,0.3664335638803212,-0.9304442182430748,26,19,17,0.8947368421052632,1.7980599879077837,4,30.610185185185184,82.01809442390545,0.1,352.8666666666667,6,8,0.456438732946525,110.21052631578948,1.1785052821753768,27.793782269818365,66.89580306893839
2025-06-17,10:44:50 AM EDT,49,0,0.32212800726863966,-0.9466961217482277,26,20,17,0.85,1.8609459808736108,4,29.56842105263158,79.95280971015254,0.1,352.8666666666667,7,8,0.46004220648917177,107.15,1.2056282324887189,27.91649464179935,70.45580974263925
2025-06-17,10:50:03 AM EDT,171,0,0.3004977235881232,-0.9537825318794405,26,21,17,0.8095238095238095,1.9383124375048073,4,28.350833333333334,78.10887957684453,0.1,352.8666666666667,7,8,0.46738850672547866,110.19047619047619,1.2205180120569286,28.055823165644963,75.14705354113116
2025-06-17,11:00:13 AM EDT,127,1,0.2579057561697541,-0.9661700786789598,26,22,18,0.8181818181818182,1.9993436498119306,5,27.484920634920634,76.32476331332427,0.1,352.8666666666667,8,8,0.47047482297271137,110.95454545454545,1.3499473197675713,28.179988638257534,79.41422958000688
2025-06-17,11:07:07 AM EDT,140,1,0.22870485828625897,-0.9734958077959361,26,23,19,0.8260869565217391,2.0686036925075575,5,26.549242424242426,74.69311075916322,0.1,352.8666666666667,8,8,0.47553090995134956,112.21739130434783,1.409825202880616,28.31381720439735,84.5454743482264
2025-06-17,9:43:22 PM EDT,63,0,-0.5614817593096603,0.8274891141051517,26,24,19,0.7916666666666666,1.1048310784890412,6,53.05797101449275,144.20877971402385,0.1,636.25,9,8,0.46206878940777557,110.16666666666667,1.524287692843101,26.646910335533573,46.24849335794803
2025-06-17,11:12:10 PM EDT,139,1,-0.20720030689497235,0.9782985397222206,26,25,20,0.8,1.0774572010056267,7,54.547222222222224,141.35301894372887,0.1,636.25,10,8,0.44311225042327385,111.32,1.63126033286355,26.55458275879255,45.91452574816268
2025-06-17,11:19:14 PM EDT,30,0,-0.17694159299837522,0.984221353490767,26,26,20,0.7692307692307693,1.1148962527098174,7,52.648,138.8092864584755,0.1,636.25,10,8,0.45002876647978984,108.1923076923077,1.678224166435476,26.679328102743572,45.80528438055652
2025-06-18,12:33:23 AM EDT,140,1,0.14514771853578132,0.9894099958075305,12,1,1,1.0,1.7973040439340988,1,0.0,0.0,0.0,0.0,1,1,0.0,140.0,0.0,25.899927556143986,50.429582636477136
2025-06-18,12:36:33 AM EDT,140,1,0.1588042941586777,0.987310081056992,12,2,2,1.0,3.283173734610123,1,3.1666666666666665,0.0,3.1666666666666665,3.1666666666666665,1,2,-1.0,140.0,0.0,26.056439483435234,61.03037844779474
2025-06-18,12:37:15 AM EDT,39,0,0.1618191157744352,0.9868204364371362,12,3,2,0.6666666666666666,4.832214765100671,1,1.9333333333333333,1.2333333333333334,0.7,3.1666666666666665,1,3,-0.22105263157894733,106.33333333333333,0.0,26.220288685931603,83.99019793396288
2025-06-18,2:19:43 AM EDT,140,1,0.5725633011881023,0.8198605162663845,12,4,3,0.75,1.717762137659549,2,35.44444444444444,47.40256543560214,0.7,102.46666666666667,2,3,0.1443398018645664,114.75,0.5623351446188083,26.078290301699184,52.395550778936844
2025-06-18,3:41:27 AM EDT,77,1,0.8227645393961895,0.5683823648849216,12,5,4,0.8,1.3547076089410701,3,47.016666666666666,45.68371032314351,0.7,102.46666666666667,3,3,-0.014379190104800536,107.2,0.9502705392332347,26.000259551202117,49.323042417217174
2025-06-18,3:45:10 AM EDT,25,0,0.8318734144803993,0.554965424401126,12,6,4,0.6666666666666666,1.5988156920799408,3,38.35666666666667,44.37998998547781,0.7,102.46666666666667,3,3,0.07280114477111908,93.5,1.0114042647073518,26.151792596491887,52.10717899708792
2025-06-18,4:39:39 AM EDT,87,0,0.9391692046600394,0.3434548078251768,12,7,4,0.5714285714285714,1.5018773466833542,4,41.044444444444444,40.956566500454755,0.7,102.46666666666667,4,3,-0.0010716690316018014,92.57142857142857,1.277034259466139,26.15349256977572,51.088038323516855
2025-06-18,11:26:50 AM EDT,140,1,0.14421227878252074,-0.9895467743610469,12,8,5,0.625,0.6988595001213297,5,93.35,133.6152418593884,0.7,407.18333333333334,5,3,0.1774070845805275,98.5,1.4941751382893085,25.166097818123337,51.42948068014894
2025-06-18,11:41:51 AM EDT,144,1,0.07911155974571332,-0.9968657688548647,12,9,6,0.6666666666666666,0.7693951699081001,5,83.55833333333334,127.64223792607908,0.7,407.18333333333334,6,3,0.20873004428855724,103.55555555555556,1.5229550675313182,25.279789335088875,49.52740884017908
2025-06-18,11:46:48 AM EDT,44,0,0.057564026959567374,-0.9983418166140283,12,10,6,0.6,0.8488964346349746,5,74.82407407407408,122.85176782900017,0.7,407.18333333333334,6,3,0.24296187785291112,97.6,1.5047882836811908,25.420464757992043,47.814886518481025
2025-06-18,11:49:50 AM EDT,50,1,0.04434590413611617,-0.9990162364978611,12,11,7,0.6363636363636364,0.9297957266964076,5,67.645,118.5206864386504,0.7,407.18333333333334,6,3,0.27328175998435744,93.27272727272727,1.4681399390162087,25.566231127114566,46.58470790945728
2025-06-18,5:39:53 PM EDT,164,0,-0.9961502020072422,-0.08766284869276376,12,12,7,0.5833333333333334,0.6793200509490037,6,93.31818181818181,139.14475139630193,0.7,407.18333333333334,7,3,0.19713495370824505,99.16666666666667,1.6326309271543518,24.792050763497155,52.90530064008759
2025-06-19,5:59:29 AM EDT,14,0,0.9999974588783296,0.0022543817076045116,16,1,0,0.0,0.16690620798368028,1,0.0,0.0,0.0,0.0,1,1,0.0,14.0,0.0,20.96120332833922,53.45716691402717
2025-06-19,7:35:17 AM EDT,23,0,0.9148128741580777,-0.40387795839168683,16,2,0,0.0,0.2635721345682176,2,95.8,0.0,95.8,95.8,2,1,-1.0,18.5,0.6931471805599453,20.89874422090571,52.24958772751427
2025-06-19,7:45:44 AM EDT,140,1,0.8954529304094407,-0.4451562078879113,16,3,1,0.3333333333333333,0.3864872602347552,2,53.125,42.675,10.45,95.8,3,1,-0.10908141962421715,59.0,0.6365141682948128,21.0329023472391,48.462822865949654
2025-06-19,7:46:53 AM EDT,102,1,0.8932079522757573,-0.4496438079094922,16,4,2,0.5,0.5140470495841217,2,35.8,42.5959505117564,1.15,95.8,3,2,0.0866875197939882,69.75,0.5623351446188083,21.188368505141714,45.23987650905417
2025-06-19,7:47:25 AM EDT,139,1,0.8921591660182462,-0.4517211778183834,16,5,3,0.6,0.6418256373685148,2,26.983333333333334,39.925080880736274,0.5333333333333333,95.8,3,3,0.19342481359663624,83.6,0.5004024235381879,21.345240600609394,42.91367263444408
2025-06-19,7:50:54 AM EDT,133,1,0.8851907158726375,-0.4652283273113188,16,6,4,0.6666666666666666,0.7644935230409853,2,22.283333333333335,36.926544201518055,0.5333333333333333,95.8,3,4,0.2473102711547683,91.83333333333333,0.45056120886630463,21.495132204282783,41.528135096536964
2025-06-19,7:51:05 AM EDT,55,1,0.8848182767464111,-0.4659362801237005,16,7,5,0.7142857142857143,0.8915620024765611,2,18.6,34.70076047837825,0.18333333333333332,95.8,3,5,0.30207374780158364,86.57142857142857,0.410116318288409,21.65274894130775,40.990994685733
2025-06-19,12:15:22 PM EDT,35,0,-0.06699950451586631,-0.9977530087123909,16,8,5,0.625,0.6527355967544536,3,53.69761904761904,91.77788163726122,0.18333333333333332,264.28333333333336,4,5,0.26176409368151415,80.125,0.7356219397587946,21.195971002023033,42.43513820991759
2025-06-19,5:01:06 PM EDT,140,1,-0.9671569379114245,-0.2541799705913056,16,9,6,0.6666666666666666,0.528841445499951,4,82.70208333333333,115.14814263636285,0.18333333333333332,285.73333333333335,5,5,0.16399303636882948,86.77777777777777,1.0027182645175161,20.7181376861848,46.266823026524364
2025-06-19,5:01:16 PM EDT,114,1,-0.9673415270456313,-0.2534765670688835,16,10,7,0.7,0.5875057118610876,4,73.53148148148148,111.61837442337315,0.16666666666666666,285.73333333333335,5,5,0.20570846655945488,89.5,1.0888999753452238,20.86682905623141,44.065571417440694
2025-06-19,5:36:49 PM EDT,46,0,-0.9948880552193854,-0.10098394714898597,16,11,7,0.6363636363636364,0.6245170243971676,4,69.73333333333333,106.50177802375988,0.16666666666666666,285.73333333333335,6,5,0.20863291319926114,85.54545454545455,1.1209503926735835,20.938830440917897,42.84254034614703
2025-06-19,5:47:15 PM EDT,136,1,-0.99845291878395,-0.055603677682424676,16,12,8,0.6666666666666666,0.6746310611384398,4,64.34242424242424,102.9664977787927,0.16666666666666666,285.73333333333335,7,5,0.2308548346959669,89.75,1.1269287948006759,21.06466816039558,41.40406894204285
2025-06-19,6:02:20 PM EDT,25,0,-0.9999481731783374,0.010180911418226692,16,13,8,0.6153846153846154,0.7206652294425624,5,60.2375,99.51857009033074,0.16666666666666666,285.73333333333335,8,5,0.2458815497158892,84.76923076923077,1.3114313374732376,21.180100798848013,40.30042011024496
2025-06-19,10:16:26 PM EDT,121,1,-0.4366709483726578,0.8996212996852195,16,14,9,0.6428571428571429,0.6285386476442272,6,75.15,108.67702463612392,0.16666666666666666,285.73333333333335,9,5,0.18238354617602565,87.35714285714286,1.475076311054695,20.784983277256735,42.45785971314661
2025-06-19,10:25:39 PM EDT,140,1,-0.40014910369621254,0.9164500503634214,16,15,10,0.6666666666666666,0.6688217590012262,6,70.44047619047619,106.09151498661046,0.16666666666666666,285.73333333333335,9,5,0.20195228388021308,90.86666666666666,1.5292482930376912,20.910005858406812,41.073738477804945
2025-06-19,10:42:14 PM EDT,120,1,-0.3328469748649516,0.9429808541657939,16,16,11,0.6875,0.7047250838084518,6,66.85,103.37083817588588,0.16666666666666666,285.73333333333335,10,5,0.214549749415225,92.6875,1.5481155268740174,21.01930568839626,39.99366352324236
2025-06-20,3:30:35 AM EDT,140,1,0.7949002320999404,0.6067401593824664,19,1,1,1.0,0.2849228333992877,1,0.0,0.0,0.0,0.0,1,1,0.0,140.0,0.0,19.686837967365616,45.67521376427103
2025-06-20,3:35:53 AM EDT,140,1,0.8087176749165593,0.5881970097489057,19,2,2,1.0,0.5558557863043311,1,5.3,0.0,5.3,5.3,1,2,-1.0,140.0,0.0,19.83765971021148,42.681309117600094
2025-06-20,3:40:10 AM EDT,139,1,0.8195689442033424,0.5729805805587295,19,3,3,1.0,0.817562452687358,1,4.791666666666667,0.5083333333333333,4.283333333333333,5.3,1,3,-0.8081761006289306,139.66666666666666,0.0,19.99059460882978,41.60991230172808
2025-06-20,3:40:20 AM EDT,137,1,0.8199854106889324,0.5723844217458254,19,4,4,1.0,1.0892586989409985,1,3.25,2.219400986919836,0.16666666666666666,5.3,1,4,-0.18842996071139398,139.0,0.0,20.15274067943268,42.52049360318702
2025-06-20,3:44:46 AM EDT,140,1,0.8309035505677552,0.5564164714077916,19,5,5,1.0,1.3347174847990508,1,3.5458333333333334,1.989185169582985,0.16666666666666666,5.3,1,5,-0.2812363071469723,139.2,0.0,20.305102973193502,45.1631341526318
2025-06-20,3:47:42 AM EDT,107,1,0.837956918799751,0.54573638529571,19,6,6,1.0,1.5810276679841897,1,3.4233333333333333,1.7959707990697151,0.16666666666666666,5.3,1,6,-0.3117968397665217,133.83333333333334,0.0,20.460773368517202,49.62720629356431
2025-06-20,6:03:36 AM EDT,140,1,0.9998766324816606,-0.015707317311820748,19,7,7,1.0,1.155115511551155,2,25.50277777777778,49.39835281466852,0.16666666666666666,135.9,2,6,0.3190282289183574,134.71428571428572,0.410116318288409,20.31187524990004,43.254897913360885
2025-06-20,6:22:51 AM EDT,140,1,0.995033878072765,-0.0995368348274839,19,8,8,1.0,1.2537547342301163,2,24.60952380952381,45.786297819622966,0.16666666666666666,135.9,3,6,0.30082430348864764,135.375,0.5623351446188083,20.428135234432578,44.99290385070454
2025-06-20,6:27:15 AM EDT,40,1,0.9929396527372348,-0.11862059695541696,19,9,9,1.0,1.394448030987734,2,22.083333333333332,43.34753052686828,0.16666666666666666,135.9,3,6,0.32498726043060727,124.77777777777777,0.6365141682948128,20.577695311418207,48.28230463423288
2025-06-20,6:29:08 AM EDT,134,0,0.9919313622208443,-0.12677607283198267,19,10,9,0.9,1.5418879561418537,2,19.83888888888889,41.35855338707587,0.16666666666666666,135.9,3,6,0.3516432010531723,125.7,0.6730116670092565,20.732886877293502,52.753684836486464
2025-06-20,6:30:56 AM EDT,65,0,0.990905082010344,-0.1345626933665991,19,11,9,0.8181818181818182,1.6882673942701227,2,18.035,39.607613921512055,0.16666666666666666,135.9,3,6,0.3742476694565931,120.18181818181819,0.6890092384766586,20.8882064607571,58.25538141297801
2025-06-20,6:52:55 AM EDT,140,1,0.9734625337261243,-0.22884644509258648,19,12,10,0.8333333333333334,1.7436932391523714,2,18.393939393939394,37.78143234362245,0.16666666666666666,135.9,4,6,0.34512442641691576,121.83333333333333,0.6931471805599453,20.996548073825196,61.50068787428492
2025-06-20,6:55:34 AM EDT,139,1,0.9707514110632792,-0.2400868549476466,19,13,11,0.8461538461538461,1.8769551616266944,2,17.081944444444446,36.43375105123792,0.16666666666666666,135.9,4,6,0.3616099244819639,123.15384615384616,0.6901856760188042,21.149421902549815,68.17697389516958
2025-06-20,12:01:14 PM EDT,140,1,-0.005381405886147391,-0.999985520130511,19,14,12,0.8571428571428571,1.1646716273050792,3,39.28076923076923,84.49120063579622,0.16666666666666666,305.6666666666667,5,6,0.3652719711398864,124.35714285714286,0.8982053397041498,20.612668558630098,43.87607705701454
2025-06-20,12:42:31 PM EDT,101,0,-0.184451694287029,-0.9828415805584563,19,15,12,0.8,1.1803020699001114,3,39.423809523809524,81.4193916087069,0.16666666666666666,305.6666666666667,6,6,0.3475212646745852,122.8,0.9908353864438493,20.67531565130612,44.37399530504858
2025-06-20,12:46:26 PM EDT,137,1,-0.20122039246346662,-0.9795459936403438,19,16,13,0.8125,1.25255512547297,3,37.056666666666665,79.1556901864224,0.16666666666666666,305.6666666666667,6,6,0.362259441764662,123.6875,1.0433534269422904,20.81979354555216,46.7663458222492
2025-06-20,12:56:26 PM EDT,103,1,-0.24375607137539126,-0.9698365726593502,19,17,14,0.8235294117647058,1.313699394667926,3,35.365625,76.9214934989524,0.16666666666666666,305.6666666666667,6,6,0.3700858037366067,122.47058823529412,1.073383620336505,20.95060762567568,49.20427719929361
2025-06-20,5:45:35 PM EDT,25,0,-0.9980221595338082,-0.06286309791502412,19,18,14,0.7777777777777778,1.013529365762102,4,50.29411764705882,95.57520888616052,0.16666666666666666,305.6666666666667,7,6,0.31042229586759407,117.05555555555556,1.228310352160882,20.47481260786317,39.810238411091795
2025-06-20,9:38:00 PM EDT,139,1,-0.5807029557109404,0.8141155183563188,19,19,15,0.7894736842105263,0.8782742681047766,5,60.41203703703704,101.82077691356798,0.16666666666666666,305.6666666666667,8,6,0.2552426902312047,118.21052631578948,1.369854489522489,20.14087341517408,37.226080964688755
2025-06-21,4:02:47 AM EDT,255,0,0.8720336812299988,0.48944586912186405,13,1,0,0.0,0.24713393286194824,1,0.0,0.0,0.0,0.0,1,1,0.0,255.0,0.0,20.426030129445163,41.05492933331841
2025-06-21,4:25:57 AM EDT,140,1,0.9169730590096271,0.39894913090584233,13,2,1,0.5,0.4512126339537507,1,23.166666666666668,0.0,23.166666666666668,23.166666666666668,2,1,-1.0,197.5,0.0,20.534586428174425,37.959190347390766
2025-06-21,4:52:02 AM EDT,63,0,0.9563472695887818,0.2922326127421131,13,3,1,0.3333333333333333,0.6163679945211734,1,24.625,1.4583333333333333,23.166666666666668,26.083333333333332,3,1,-0.8881789137380193,152.66666666666666,0.0,20.63583879743694,36.11128782118051
2025-06-21,4:54:06 AM EDT,59,1,0.9589435686636709,0.28359695364827786,13,4,2,0.5,0.8160489629377763,1,17.105555555555554,10.700556694875594,2.066666666666667,26.083333333333332,3,2,-0.23034499763916644,129.25,0.0,20.792245441622548,34.998835405996545
2025-06-21,2:38:34 PM EDT,153,0,-0.63798415419093,-0.7700494912674662,13,5,2,0.4,0.3414652653943924,2,158.94583333333333,245.8492823569283,2.066666666666667,584.4666666666667,4,2,0.21468502374443463,134.0,0.5004024235381879,19.666826588036717,46.18502721834991
2025-06-21,2:39:32 PM EDT,57,0,-0.6412264451371079,-0.7673517094897409,13,6,2,0.3333333333333333,0.4093079663457894,2,127.35,228.7939737939888,0.9666666666666667,584.4666666666667,4,2,0.2848397874413256,121.16666666666667,0.6365141682948128,19.81609742774506,42.96486674398976
